
# --- Starting Block: "Basic Latin","Standard ASCII." (0x0000 to 0x007F) ---
0x00000020   Symbol:    Name: SPACE
0x0001D1CB   Symbol: 𝇋  Name: MUSICAL SYMBOL TEMPUS IMPERFECTUM CUM PROLATIONE IMPERFECTA
0x0001D1CC   Symbol: 𝇌  Name: MUSICAL SYMBOL TEMPUS IMPERFECTUM CUM PROLATIONE IMPERFECTA DIMINUTION-1
0x0001D1CD   Symbol: 𝇍  Name: MUSICAL SYMBOL TEMPUS IMPERFECTUM CUM PROLATIONE IMPERFECTA DIMINUTION-2
0x0001D1CE   Symbol: 𝇎  Name: MUSICAL SYMBOL TEMPUS IMPERFECTUM CUM PROLATIONE IMPERFECTA DIMINUTION-3

# --- Starting Block: "Counting Rod Numerals" (0x1D360 to 0x1D37F) ---
0x0001D360   Symbol: 𝍠  Name: COUNTING ROD UNIT DIGIT ONE
0x0001D361   Symbol: 𝍡  Name: COUNTING ROD UNIT DIGIT TWO
0x0001D362   Symbol: 𝍢  Name: COUNTING ROD UNIT DIGIT THREE
0x0001D363   Symbol: 𝍣  Name: COUNTING ROD UNIT DIGIT FOUR
0x0001D364   Symbol: 𝍤  Name: COUNTING ROD UNIT DIGIT FIVE
0x0001D365   Symbol: 𝍥  Name: COUNTING ROD UNIT DIGIT SIX
0x0001D366   Symbol: 𝍦  Name: COUNTING ROD UNIT DIGIT SEVEN
0x0001D367   Symbol: 𝍧  Name: COUNTING ROD UNIT DIGIT EIGHT
0x0001D368   Symbol: 𝍨  Name: COUNTING ROD UNIT DIGIT NINE
0x0001D369   Symbol: 𝍩  Name: COUNTING ROD TENS DIGIT ONE
0x0001D36A   Symbol: 𝍪  Name: COUNTING ROD TENS DIGIT TWO
0x0001D36B   Symbol: 𝍫  Name: COUNTING ROD TENS DIGIT THREE
0x0001D36C   Symbol: 𝍬  Name: COUNTING ROD TENS DIGIT FOUR
0x0001D36D   Symbol: 𝍭  Name: COUNTING ROD TENS DIGIT FIVE
0x0001D36E   Symbol: 𝍮  Name: COUNTING ROD TENS DIGIT SIX
0x0001D36F   Symbol: 𝍯  Name: COUNTING ROD TENS DIGIT SEVEN
0x0001D370   Symbol: 𝍰  Name: COUNTING ROD TENS DIGIT EIGHT
0x0001D371   Symbol: 𝍱  Name: COUNTING ROD TENS DIGIT NINE
0x0001D377   Symbol: 𝍷  Name: TALLY MARK ONE
0x0001D378   Symbol: 𝍸  Name: TALLY MARK FIVE

# --- Starting Block: "Mathematical Alphanumeric Symbols" (0x1D400 to 0x1D7FF) ---
0x0001D400   Symbol: 𝐀  Name: MATHEMATICAL BOLD CAPITAL A
0x0001D401   Symbol: 𝐁  Name: MATHEMATICAL BOLD CAPITAL B
0x0001D402   Symbol: 𝐂  Name: MATHEMATICAL BOLD CAPITAL C
0x0001D403   Symbol: 𝐃  Name: MATHEMATICAL BOLD CAPITAL D
0x0001D404   Symbol: 𝐄  Name: MATHEMATICAL BOLD CAPITAL E
0x0001D405   Symbol: 𝐅  Name: MATHEMATICAL BOLD CAPITAL F
0x0001D406   Symbol: 𝐆  Name: MATHEMATICAL BOLD CAPITAL G
0x0001D407   Symbol: 𝐇  Name: MATHEMATICAL BOLD CAPITAL H
0x0001D408   Symbol: 𝐈  Name: MATHEMATICAL BOLD CAPITAL I
0x0001D409   Symbol: 𝐉  Name: MATHEMATICAL BOLD CAPITAL J
0x0001D40A   Symbol: 𝐊  Name: MATHEMATICAL BOLD CAPITAL K
0x0001D40B   Symbol: 𝐋  Name: MATHEMATICAL BOLD CAPITAL L
0x0001D40C   Symbol: 𝐌  Name: MATHEMATICAL BOLD CAPITAL M
0x0001D40D   Symbol: 𝐍  Name: MATHEMATICAL BOLD CAPITAL N
0x0001D40E   Symbol: 𝐎  Name: MATHEMATICAL BOLD CAPITAL O
0x0001D40F   Symbol: 𝐏  Name: MATHEMATICAL BOLD CAPITAL P
0x0001D410   Symbol: 𝐐  Name: MATHEMATICAL BOLD CAPITAL Q
0x0001D411   Symbol: 𝐑  Name: MATHEMATICAL BOLD CAPITAL R
0x0001D412   Symbol: 𝐒  Name: MATHEMATICAL BOLD CAPITAL S
0x0001D413   Symbol: 𝐓  Name: MATHEMATICAL BOLD CAPITAL T
0x0001D414   Symbol: 𝐔  Name: MATHEMATICAL BOLD CAPITAL U
0x0001D415   Symbol: 𝐕  Name: MATHEMATICAL BOLD CAPITAL V
0x0001D416   Symbol: 𝐖  Name: MATHEMATICAL BOLD CAPITAL W
0x0001D417   Symbol: 𝐗  Name: MATHEMATICAL BOLD CAPITAL X
0x0001D418   Symbol: 𝐘  Name: MATHEMATICAL BOLD CAPITAL Y
0x0001D419   Symbol: 𝐙  Name: MATHEMATICAL BOLD CAPITAL Z
0x0001D41A   Symbol: 𝐚  Name: MATHEMATICAL BOLD SMALL A
0x0001D41B   Symbol: 𝐛  Name: MATHEMATICAL BOLD SMALL B
0x0001D41C   Symbol: 𝐜  Name: MATHEMATICAL BOLD SMALL C
0x0001D41D   Symbol: 𝐝  Name: MATHEMATICAL BOLD SMALL D
0x0001D41E   Symbol: 𝐞  Name: MATHEMATICAL BOLD SMALL E
0x0001D41F   Symbol: 𝐟  Name: MATHEMATICAL BOLD SMALL F
0x0001D420   Symbol: 𝐠  Name: MATHEMATICAL BOLD SMALL G
0x0001D421   Symbol: 𝐡  Name: MATHEMATICAL BOLD SMALL H
0x0001D422   Symbol: 𝐢  Name: MATHEMATICAL BOLD SMALL I
0x0001D423   Symbol: 𝐣  Name: MATHEMATICAL BOLD SMALL J
0x0001D424   Symbol: 𝐤  Name: MATHEMATICAL BOLD SMALL K
0x0001D425   Symbol: 𝐥  Name: MATHEMATICAL BOLD SMALL L
0x0001D426   Symbol: 𝐦  Name: MATHEMATICAL BOLD SMALL M
0x0001D427   Symbol: 𝐧  Name: MATHEMATICAL BOLD SMALL N
0x0001D428   Symbol: 𝐨  Name: MATHEMATICAL BOLD SMALL O
0x0001D429   Symbol: 𝐩  Name: MATHEMATICAL BOLD SMALL P
0x0001D42A   Symbol: 𝐪  Name: MATHEMATICAL BOLD SMALL Q
0x0001D42B   Symbol: 𝐫  Name: MATHEMATICAL BOLD SMALL R
0x0001D42C   Symbol: 𝐬  Name: MATHEMATICAL BOLD SMALL S
0x0001D42D   Symbol: 𝐭  Name: MATHEMATICAL BOLD SMALL T
0x0001D42E   Symbol: 𝐮  Name: MATHEMATICAL BOLD SMALL U
0x0001D42F   Symbol: 𝐯  Name: MATHEMATICAL BOLD SMALL V
0x0001D430   Symbol: 𝐰  Name: MATHEMATICAL BOLD SMALL W
0x0001D431   Symbol: 𝐱  Name: MATHEMATICAL BOLD SMALL X
0x0001D432   Symbol: 𝐲  Name: MATHEMATICAL BOLD SMALL Y
0x0001D433   Symbol: 𝐳  Name: MATHEMATICAL BOLD SMALL Z
0x0001D434   Symbol: 𝐴  Name: MATHEMATICAL ITALIC CAPITAL A
0x0001D435   Symbol: 𝐵  Name: MATHEMATICAL ITALIC CAPITAL B
0x0001D436   Symbol: 𝐶  Name: MATHEMATICAL ITALIC CAPITAL C
0x0001D437   Symbol: 𝐷  Name: MATHEMATICAL ITALIC CAPITAL D
0x0001D438   Symbol: 𝐸  Name: MATHEMATICAL ITALIC CAPITAL E
0x0001D439   Symbol: 𝐹  Name: MATHEMATICAL ITALIC CAPITAL F
0x0001D43A   Symbol: 𝐺  Name: MATHEMATICAL ITALIC CAPITAL G
0x0001D43B   Symbol: 𝐻  Name: MATHEMATICAL ITALIC CAPITAL H
0x0001D43C   Symbol: 𝐼  Name: MATHEMATICAL ITALIC CAPITAL I
0x0001D43D   Symbol: 𝐽  Name: MATHEMATICAL ITALIC CAPITAL J
0x0001D43E   Symbol: 𝐾  Name: MATHEMATICAL ITALIC CAPITAL K
0x0001D43F   Symbol: 𝐿  Name: MATHEMATICAL ITALIC CAPITAL L
0x0001D440   Symbol: 𝑀  Name: MATHEMATICAL ITALIC CAPITAL M
0x0001D441   Symbol: 𝑁  Name: MATHEMATICAL ITALIC CAPITAL N
0x0001D442   Symbol: 𝑂  Name: MATHEMATICAL ITALIC CAPITAL O
0x0001D443   Symbol: 𝑃  Name: MATHEMATICAL ITALIC CAPITAL P
0x0001D444   Symbol: 𝑄  Name: MATHEMATICAL ITALIC CAPITAL Q
0x0001D445   Symbol: 𝑅  Name: MATHEMATICAL ITALIC CAPITAL R
0x0001D446   Symbol: 𝑆  Name: MATHEMATICAL ITALIC CAPITAL S
0x0001D447   Symbol: 𝑇  Name: MATHEMATICAL ITALIC CAPITAL T
0x0001D448   Symbol: 𝑈  Name: MATHEMATICAL ITALIC CAPITAL U
0x0001D449   Symbol: 𝑉  Name: MATHEMATICAL ITALIC CAPITAL V
0x0001D44A   Symbol: 𝑊  Name: MATHEMATICAL ITALIC CAPITAL W
0x0001D44B   Symbol: 𝑋  Name: MATHEMATICAL ITALIC CAPITAL X
0x0001D44C   Symbol: 𝑌  Name: MATHEMATICAL ITALIC CAPITAL Y
0x0001D44D   Symbol: 𝑍  Name: MATHEMATICAL ITALIC CAPITAL Z
0x0001D44E   Symbol: 𝑎  Name: MATHEMATICAL ITALIC SMALL A
0x0001D44F   Symbol: 𝑏  Name: MATHEMATICAL ITALIC SMALL B
0x0001D450   Symbol: 𝑐  Name: MATHEMATICAL ITALIC SMALL C
0x0001D451   Symbol: 𝑑  Name: MATHEMATICAL ITALIC SMALL D
0x0001D452   Symbol: 𝑒  Name: MATHEMATICAL ITALIC SMALL E
0x0001D453   Symbol: 𝑓  Name: MATHEMATICAL ITALIC SMALL F
0x0001D454   Symbol: 𝑔  Name: MATHEMATICAL ITALIC SMALL G
0x0001D456   Symbol: 𝑖  Name: MATHEMATICAL ITALIC SMALL I
0x0001D457   Symbol: 𝑗  Name: MATHEMATICAL ITALIC SMALL J
0x0001D458   Symbol: 𝑘  Name: MATHEMATICAL ITALIC SMALL K
0x0001D459   Symbol: 𝑙  Name: MATHEMATICAL ITALIC SMALL L
0x0001D45A   Symbol: 𝑚  Name: MATHEMATICAL ITALIC SMALL M
0x0001D45B   Symbol: 𝑛  Name: MATHEMATICAL ITALIC SMALL N
0x0001D45C   Symbol: 𝑜  Name: MATHEMATICAL ITALIC SMALL O
0x0001D45D   Symbol: 𝑝  Name: MATHEMATICAL ITALIC SMALL P
0x0001D45E   Symbol: 𝑞  Name: MATHEMATICAL ITALIC SMALL Q
0x0001D45F   Symbol: 𝑟  Name: MATHEMATICAL ITALIC SMALL R
0x0001D460   Symbol: 𝑠  Name: MATHEMATICAL ITALIC SMALL S
0x0001D461   Symbol: 𝑡  Name: MATHEMATICAL ITALIC SMALL T
0x0001D462   Symbol: 𝑢  Name: MATHEMATICAL ITALIC SMALL U
0x0001D463   Symbol: 𝑣  Name: MATHEMATICAL ITALIC SMALL V
0x0001D464   Symbol: 𝑤  Name: MATHEMATICAL ITALIC SMALL W
0x0001D465   Symbol: 𝑥  Name: MATHEMATICAL ITALIC SMALL X
0x0001D466   Symbol: 𝑦  Name: MATHEMATICAL ITALIC SMALL Y
0x0001D467   Symbol: 𝑧  Name: MATHEMATICAL ITALIC SMALL Z
0x0001D468   Symbol: 𝑨  Name: MATHEMATICAL BOLD ITALIC CAPITAL A
0x0001D469   Symbol: 𝑩  Name: MATHEMATICAL BOLD ITALIC CAPITAL B
0x0001D46A   Symbol: 𝑪  Name: MATHEMATICAL BOLD ITALIC CAPITAL C
0x0001D46B   Symbol: 𝑫  Name: MATHEMATICAL BOLD ITALIC CAPITAL D
0x0001D46C   Symbol: 𝑬  Name: MATHEMATICAL BOLD ITALIC CAPITAL E
0x0001D46D   Symbol: 𝑭  Name: MATHEMATICAL BOLD ITALIC CAPITAL F
0x0001D46E   Symbol: 𝑮  Name: MATHEMATICAL BOLD ITALIC CAPITAL G
0x0001D46F   Symbol: 𝑯  Name: MATHEMATICAL BOLD ITALIC CAPITAL H
0x0001D470   Symbol: 𝑰  Name: MATHEMATICAL BOLD ITALIC CAPITAL I
0x0001D471   Symbol: 𝑱  Name: MATHEMATICAL BOLD ITALIC CAPITAL J
0x0001D472   Symbol: 𝑲  Name: MATHEMATICAL BOLD ITALIC CAPITAL K
0x0001D473   Symbol: 𝑳  Name: MATHEMATICAL BOLD ITALIC CAPITAL L
0x0001D474   Symbol: 𝑴  Name: MATHEMATICAL BOLD ITALIC CAPITAL M
0x0001D475   Symbol: 𝑵  Name: MATHEMATICAL BOLD ITALIC CAPITAL N
0x0001D476   Symbol: 𝑶  Name: MATHEMATICAL BOLD ITALIC CAPITAL O
0x0001D477   Symbol: 𝑷  Name: MATHEMATICAL BOLD ITALIC CAPITAL P
0x0001D478   Symbol: 𝑸  Name: MATHEMATICAL BOLD ITALIC CAPITAL Q
0x0001D479   Symbol: 𝑹  Name: MATHEMATICAL BOLD ITALIC CAPITAL R
0x0001D47A   Symbol: 𝑺  Name: MATHEMATICAL BOLD ITALIC CAPITAL S
0x0001D47B   Symbol: 𝑻  Name: MATHEMATICAL BOLD ITALIC CAPITAL T
0x0001D47C   Symbol: 𝑼  Name: MATHEMATICAL BOLD ITALIC CAPITAL U
0x0001D47D   Symbol: 𝑽  Name: MATHEMATICAL BOLD ITALIC CAPITAL V
0x0001D47E   Symbol: 𝑾  Name: MATHEMATICAL BOLD ITALIC CAPITAL W
0x0001D47F   Symbol: 𝑿  Name: MATHEMATICAL BOLD ITALIC CAPITAL X
0x0001D480   Symbol: 𝒀  Name: MATHEMATICAL BOLD ITALIC CAPITAL Y
0x0001D481   Symbol: 𝒁  Name: MATHEMATICAL BOLD ITALIC CAPITAL Z
0x0001D482   Symbol: 𝒂  Name: MATHEMATICAL BOLD ITALIC SMALL A
0x0001D483   Symbol: 𝒃  Name: MATHEMATICAL BOLD ITALIC SMALL B
0x0001D484   Symbol: 𝒄  Name: MATHEMATICAL BOLD ITALIC SMALL C
0x0001D485   Symbol: 𝒅  Name: MATHEMATICAL BOLD ITALIC SMALL D
0x0001D486   Symbol: 𝒆  Name: MATHEMATICAL BOLD ITALIC SMALL E
0x0001D487   Symbol: 𝒇  Name: MATHEMATICAL BOLD ITALIC SMALL F
0x0001D488   Symbol: 𝒈  Name: MATHEMATICAL BOLD ITALIC SMALL G
0x0001D489   Symbol: 𝒉  Name: MATHEMATICAL BOLD ITALIC SMALL H
0x0001D48A   Symbol: 𝒊  Name: MATHEMATICAL BOLD ITALIC SMALL I
0x0001D48B   Symbol: 𝒋  Name: MATHEMATICAL BOLD ITALIC SMALL J
0x0001D48C   Symbol: 𝒌  Name: MATHEMATICAL BOLD ITALIC SMALL K
0x0001D48D   Symbol: 𝒍  Name: MATHEMATICAL BOLD ITALIC SMALL L
0x0001D48E   Symbol: 𝒎  Name: MATHEMATICAL BOLD ITALIC SMALL M
0x0001D48F   Symbol: 𝒏  Name: MATHEMATICAL BOLD ITALIC SMALL N
0x0001D490   Symbol: 𝒐  Name: MATHEMATICAL BOLD ITALIC SMALL O
0x0001D491   Symbol: 𝒑  Name: MATHEMATICAL BOLD ITALIC SMALL P
0x0001D492   Symbol: 𝒒  Name: MATHEMATICAL BOLD ITALIC SMALL Q
0x0001D493   Symbol: 𝒓  Name: MATHEMATICAL BOLD ITALIC SMALL R
0x0001D494   Symbol: 𝒔  Name: MATHEMATICAL BOLD ITALIC SMALL S
0x0001D495   Symbol: 𝒕  Name: MATHEMATICAL BOLD ITALIC SMALL T
0x0001D496   Symbol: 𝒖  Name: MATHEMATICAL BOLD ITALIC SMALL U
0x0001D497   Symbol: 𝒗  Name: MATHEMATICAL BOLD ITALIC SMALL V
0x0001D498   Symbol: 𝒘  Name: MATHEMATICAL BOLD ITALIC SMALL W
0x0001D499   Symbol: 𝒙  Name: MATHEMATICAL BOLD ITALIC SMALL X
0x0001D49A   Symbol: 𝒚  Name: MATHEMATICAL BOLD ITALIC SMALL Y
0x0001D49B   Symbol: 𝒛  Name: MATHEMATICAL BOLD ITALIC SMALL Z
0x0001D49C   Symbol: 𝒜  Name: MATHEMATICAL SCRIPT CAPITAL A
0x0001D49E   Symbol: 𝒞  Name: MATHEMATICAL SCRIPT CAPITAL C
0x0001D49F   Symbol: 𝒟  Name: MATHEMATICAL SCRIPT CAPITAL D
0x0001D4A2   Symbol: 𝒢  Name: MATHEMATICAL SCRIPT CAPITAL G
0x0001D4A5   Symbol: 𝒥  Name: MATHEMATICAL SCRIPT CAPITAL J
0x0001D4A6   Symbol: 𝒦  Name: MATHEMATICAL SCRIPT CAPITAL K
0x0001D4A9   Symbol: 𝒩  Name: MATHEMATICAL SCRIPT CAPITAL N
0x0001D4AA   Symbol: 𝒪  Name: MATHEMATICAL SCRIPT CAPITAL O
0x0001D4AB   Symbol: 𝒫  Name: MATHEMATICAL SCRIPT CAPITAL P
0x0001D4AC   Symbol: 𝒬  Name: MATHEMATICAL SCRIPT CAPITAL Q
0x0001D4AE   Symbol: 𝒮  Name: MATHEMATICAL SCRIPT CAPITAL S
0x0001D4AF   Symbol: 𝒯  Name: MATHEMATICAL SCRIPT CAPITAL T
0x0001D4B0   Symbol: 𝒰  Name: MATHEMATICAL SCRIPT CAPITAL U
0x0001D4B1   Symbol: 𝒱  Name: MATHEMATICAL SCRIPT CAPITAL V
0x0001D4B2   Symbol: 𝒲  Name: MATHEMATICAL SCRIPT CAPITAL W
0x0001D4B3   Symbol: 𝒳  Name: MATHEMATICAL SCRIPT CAPITAL X
0x0001D4B4   Symbol: 𝒴  Name: MATHEMATICAL SCRIPT CAPITAL Y
0x0001D4B5   Symbol: 𝒵  Name: MATHEMATICAL SCRIPT CAPITAL Z
0x0001D4B6   Symbol: 𝒶  Name: MATHEMATICAL SCRIPT SMALL A
0x0001D4B7   Symbol: 𝒷  Name: MATHEMATICAL SCRIPT SMALL B
0x0001D4B8   Symbol: 𝒸  Name: MATHEMATICAL SCRIPT SMALL C
0x0001D4B9   Symbol: 𝒹  Name: MATHEMATICAL SCRIPT SMALL D
0x0001D4BB   Symbol: 𝒻  Name: MATHEMATICAL SCRIPT SMALL F
0x0001D4BD   Symbol: 𝒽  Name: MATHEMATICAL SCRIPT SMALL H
0x0001D4BE   Symbol: 𝒾  Name: MATHEMATICAL SCRIPT SMALL I
0x0001D4BF   Symbol: 𝒿  Name: MATHEMATICAL SCRIPT SMALL J
0x0001D4C0   Symbol: 𝓀  Name: MATHEMATICAL SCRIPT SMALL K
0x0001D4C1   Symbol: 𝓁  Name: MATHEMATICAL SCRIPT SMALL L
0x0001D4C2   Symbol: 𝓂  Name: MATHEMATICAL SCRIPT SMALL M
0x0001D4C3   Symbol: 𝓃  Name: MATHEMATICAL SCRIPT SMALL N
0x0001D4C5   Symbol: 𝓅  Name: MATHEMATICAL SCRIPT SMALL P
0x0001D4C6   Symbol: 𝓆  Name: MATHEMATICAL SCRIPT SMALL Q
0x0001D4C7   Symbol: 𝓇  Name: MATHEMATICAL SCRIPT SMALL R
0x0001D4C8   Symbol: 𝓈  Name: MATHEMATICAL SCRIPT SMALL S
0x0001D4C9   Symbol: 𝓉  Name: MATHEMATICAL SCRIPT SMALL T
0x0001D4CA   Symbol: 𝓊  Name: MATHEMATICAL SCRIPT SMALL U
0x0001D4CB   Symbol: 𝓋  Name: MATHEMATICAL SCRIPT SMALL V
0x0001D4CC   Symbol: 𝓌  Name: MATHEMATICAL SCRIPT SMALL W
0x0001D4CD   Symbol: 𝓍  Name: MATHEMATICAL SCRIPT SMALL X
0x0001D4CE   Symbol: 𝓎  Name: MATHEMATICAL SCRIPT SMALL Y
0x0001D4CF   Symbol: 𝓏  Name: MATHEMATICAL SCRIPT SMALL Z
0x0001D4D0   Symbol: 𝓐  Name: MATHEMATICAL BOLD SCRIPT CAPITAL A
0x0001D4D1   Symbol: 𝓑  Name: MATHEMATICAL BOLD SCRIPT CAPITAL B
0x0001D4D2   Symbol: 𝓒  Name: MATHEMATICAL BOLD SCRIPT CAPITAL C
0x0001D4D3   Symbol: 𝓓  Name: MATHEMATICAL BOLD SCRIPT CAPITAL D
0x0001D4D4   Symbol: 𝓔  Name: MATHEMATICAL BOLD SCRIPT CAPITAL E
0x0001D4D5   Symbol: 𝓕  Name: MATHEMATICAL BOLD SCRIPT CAPITAL F
0x0001D4D6   Symbol: 𝓖  Name: MATHEMATICAL BOLD SCRIPT CAPITAL G
0x0001D4D7   Symbol: 𝓗  Name: MATHEMATICAL BOLD SCRIPT CAPITAL H
0x0001D4D8   Symbol: 𝓘  Name: MATHEMATICAL BOLD SCRIPT CAPITAL I
0x0001D4D9   Symbol: 𝓙  Name: MATHEMATICAL BOLD SCRIPT CAPITAL J
0x0001D4DA   Symbol: 𝓚  Name: MATHEMATICAL BOLD SCRIPT CAPITAL K
0x0001D4DB   Symbol: 𝓛  Name: MATHEMATICAL BOLD SCRIPT CAPITAL L
0x0001D4DC   Symbol: 𝓜  Name: MATHEMATICAL BOLD SCRIPT CAPITAL M
0x0001D4DD   Symbol: 𝓝  Name: MATHEMATICAL BOLD SCRIPT CAPITAL N
0x0001D4DE   Symbol: 𝓞  Name: MATHEMATICAL BOLD SCRIPT CAPITAL O
0x0001D4DF   Symbol: 𝓟  Name: MATHEMATICAL BOLD SCRIPT CAPITAL P
0x0001D4E0   Symbol: 𝓠  Name: MATHEMATICAL BOLD SCRIPT CAPITAL Q
0x0001D4E1   Symbol: 𝓡  Name: MATHEMATICAL BOLD SCRIPT CAPITAL R
0x0001D4E2   Symbol: 𝓢  Name: MATHEMATICAL BOLD SCRIPT CAPITAL S
0x0001D4E3   Symbol: 𝓣  Name: MATHEMATICAL BOLD SCRIPT CAPITAL T
0x0001D4E4   Symbol: 𝓤  Name: MATHEMATICAL BOLD SCRIPT CAPITAL U
0x0001D4E5   Symbol: 𝓥  Name: MATHEMATICAL BOLD SCRIPT CAPITAL V
0x0001D4E6   Symbol: 𝓦  Name: MATHEMATICAL BOLD SCRIPT CAPITAL W
0x0001D4E7   Symbol: 𝓧  Name: MATHEMATICAL BOLD SCRIPT CAPITAL X
0x0001D4E8   Symbol: 𝓨  Name: MATHEMATICAL BOLD SCRIPT CAPITAL Y
0x0001D4E9   Symbol: 𝓩  Name: MATHEMATICAL BOLD SCRIPT CAPITAL Z
0x0001D4EA   Symbol: 𝓪  Name: MATHEMATICAL BOLD SCRIPT SMALL A
0x0001D4EB   Symbol: 𝓫  Name: MATHEMATICAL BOLD SCRIPT SMALL B
0x0001D4EC   Symbol: 𝓬  Name: MATHEMATICAL BOLD SCRIPT SMALL C
0x0001D4ED   Symbol: 𝓭  Name: MATHEMATICAL BOLD SCRIPT SMALL D
0x0001D4EE   Symbol: 𝓮  Name: MATHEMATICAL BOLD SCRIPT SMALL E
0x0001D4EF   Symbol: 𝓯  Name: MATHEMATICAL BOLD SCRIPT SMALL F
0x0001D4F0   Symbol: 𝓰  Name: MATHEMATICAL BOLD SCRIPT SMALL G
0x0001D4F1   Symbol: 𝓱  Name: MATHEMATICAL BOLD SCRIPT SMALL H
0x0001D4F2   Symbol: 𝓲  Name: MATHEMATICAL BOLD SCRIPT SMALL I
0x0001D4F3   Symbol: 𝓳  Name: MATHEMATICAL BOLD SCRIPT SMALL J
0x0001D4F4   Symbol: 𝓴  Name: MATHEMATICAL BOLD SCRIPT SMALL K
0x0001D4F5   Symbol: 𝓵  Name: MATHEMATICAL BOLD SCRIPT SMALL L
0x0001D4F6   Symbol: 𝓶  Name: MATHEMATICAL BOLD SCRIPT SMALL M
0x0001D4F7   Symbol: 𝓷  Name: MATHEMATICAL BOLD SCRIPT SMALL N
0x0001D4F8   Symbol: 𝓸  Name: MATHEMATICAL BOLD SCRIPT SMALL O
0x0001D4F9   Symbol: 𝓹  Name: MATHEMATICAL BOLD SCRIPT SMALL P
0x0001D4FA   Symbol: 𝓺  Name: MATHEMATICAL BOLD SCRIPT SMALL Q
0x0001D4FB   Symbol: 𝓻  Name: MATHEMATICAL BOLD SCRIPT SMALL R
0x0001D4FC   Symbol: 𝓼  Name: MATHEMATICAL BOLD SCRIPT SMALL S
0x0001D4FD   Symbol: 𝓽  Name: MATHEMATICAL BOLD SCRIPT SMALL T
0x0001D4FE   Symbol: 𝓾  Name: MATHEMATICAL BOLD SCRIPT SMALL U
0x0001D4FF   Symbol: 𝓿  Name: MATHEMATICAL BOLD SCRIPT SMALL V
0x0001D500   Symbol: 𝔀  Name: MATHEMATICAL BOLD SCRIPT SMALL W
0x0001D501   Symbol: 𝔁  Name: MATHEMATICAL BOLD SCRIPT SMALL X
0x0001D502   Symbol: 𝔂  Name: MATHEMATICAL BOLD SCRIPT SMALL Y
0x0001D503   Symbol: 𝔃  Name: MATHEMATICAL BOLD SCRIPT SMALL Z
0x0001D504   Symbol: 𝔄  Name: MATHEMATICAL FRAKTUR CAPITAL A
0x0001D505   Symbol: 𝔅  Name: MATHEMATICAL FRAKTUR CAPITAL B
0x0001D507   Symbol: 𝔇  Name: MATHEMATICAL FRAKTUR CAPITAL D
0x0001D508   Symbol: 𝔈  Name: MATHEMATICAL FRAKTUR CAPITAL E
0x0001D509   Symbol: 𝔉  Name: MATHEMATICAL FRAKTUR CAPITAL F
0x0001D50A   Symbol: 𝔊  Name: MATHEMATICAL FRAKTUR CAPITAL G
0x0001D50D   Symbol: 𝔍  Name: MATHEMATICAL FRAKTUR CAPITAL J
0x0001D50E   Symbol: 𝔎  Name: MATHEMATICAL FRAKTUR CAPITAL K
0x0001D50F   Symbol: 𝔏  Name: MATHEMATICAL FRAKTUR CAPITAL L
0x0001D510   Symbol: 𝔐  Name: MATHEMATICAL FRAKTUR CAPITAL M
0x0001D511   Symbol: 𝔑  Name: MATHEMATICAL FRAKTUR CAPITAL N
0x0001D512   Symbol: 𝔒  Name: MATHEMATICAL FRAKTUR CAPITAL O
0x0001D513   Symbol: 𝔓  Name: MATHEMATICAL FRAKTUR CAPITAL P
0x0001D514   Symbol: 𝔔  Name: MATHEMATICAL FRAKTUR CAPITAL Q
0x0001D516   Symbol: 𝔖  Name: MATHEMATICAL FRAKTUR CAPITAL S
0x0001D517   Symbol: 𝔗  Name: MATHEMATICAL FRAKTUR CAPITAL T
0x0001D518   Symbol: 𝔘  Name: MATHEMATICAL FRAKTUR CAPITAL U
0x0001D519   Symbol: 𝔙  Name: MATHEMATICAL FRAKTUR CAPITAL V
0x0001D51A   Symbol: 𝔚  Name: MATHEMATICAL FRAKTUR CAPITAL W
0x0001D51B   Symbol: 𝔛  Name: MATHEMATICAL FRAKTUR CAPITAL X
0x0001D51C   Symbol: 𝔜  Name: MATHEMATICAL FRAKTUR CAPITAL Y
0x0001D51E   Symbol: 𝔞  Name: MATHEMATICAL FRAKTUR SMALL A
0x0001D51F   Symbol: 𝔟  Name: MATHEMATICAL FRAKTUR SMALL B
0x0001D520   Symbol: 𝔠  Name: MATHEMATICAL FRAKTUR SMALL C
0x0001D521   Symbol: 𝔡  Name: MATHEMATICAL FRAKTUR SMALL D
0x0001D522   Symbol: 𝔢  Name: MATHEMATICAL FRAKTUR SMALL E
0x0001D523   Symbol: 𝔣  Name: MATHEMATICAL FRAKTUR SMALL F
0x0001D524   Symbol: 𝔤  Name: MATHEMATICAL FRAKTUR SMALL G
0x0001D525   Symbol: 𝔥  Name: MATHEMATICAL FRAKTUR SMALL H
0x0001D526   Symbol: 𝔦  Name: MATHEMATICAL FRAKTUR SMALL I
0x0001D527   Symbol: 𝔧  Name: MATHEMATICAL FRAKTUR SMALL J
0x0001D528   Symbol: 𝔨  Name: MATHEMATICAL FRAKTUR SMALL K
0x0001D529   Symbol: 𝔩  Name: MATHEMATICAL FRAKTUR SMALL L
0x0001D52A   Symbol: 𝔪  Name: MATHEMATICAL FRAKTUR SMALL M
0x0001D52B   Symbol: 𝔫  Name: MATHEMATICAL FRAKTUR SMALL N
